Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-10-20,0.0406123,0.0407894,0.0404044,0.0404385
2016-10-21,0.0404469,0.0404531,0.0401903,0.040257
2016-10-24,0.0402748,0.0403379,0.0401903,0.0402627
2016-10-25,0.0402397,0.0403546,0.0401614,0.0402948
2016-10-26,0.0403011,0.0404994,0.0402495,0.0403678
2016-10-27,0.0403688,0.0404901,0.0402826,0.040325
2016-10-28,0.040331,0.0406621,0.040314,0.0406365
2016-10-31,0.040611,0.040642,0.0404735,0.0406192
2016-11-01,0.0405989,0.0409531,0.0405609,0.0409194
2016-11-02,0.0409216,0.0411555,0.0408881,0.0410683
2016-11-03,0.041087,0.0411597,0.0409343,0.041103
2016-11-04,0.0411438,0.0412259,0.0410147,0.0412245
2016-11-07,0.0410342,0.0411137,0.0408123,0.0408604
2016-11-08,0.0408664,0.0409524,0.0407461,0.0408027
2016-11-09,0.0407619,0.0417971,0.0403706,0.0403714
2016-11-10,0.040408,0.04053,0.0402104,0.0403036
2016-11-11,0.0402771,0.0404011,0.0400839,0.0401353
2016-11-14,0.0401035,0.0401179,0.0396321,0.0397256
2016-11-15,0.0397333,0.0400136,0.039619,0.039652
2016-11-16,0.0396563,0.039788,0.0394263,0.0395452
2016-11-17,0.0395952,0.0397302,0.0392869,0.0393136
2016-11-18,0.0393139,0.0393668,0.0390972,0.0391902
2016-11-21,0.0391822,0.0393819,0.0391491,0.0393213
2016-11-22,0.0393402,0.0393994,0.0391679,0.0393103
2016-11-23,0.0393045,0.0393719,0.0389552,0.0390303
2016-11-24,0.0390287,0.0391556,0.0389291,0.0390398
2016-11-25,0.0390544,0.0393003,0.0389909,0.0391873
2016-11-28,0.0392042,0.0394935,0.0390718,0.0392337
2016-11-29,0.0392305,0.0393774,0.0390665,0.039362
2016-11-30,0.039356,0.0394058,0.0390451,0.0391442
2016-12-01,0.0391754,0.0394238,0.0391198,0.0393937
2016-12-02,0.0393986,0.0394957,0.0392768,0.0394358
2016-12-05,0.038975,0.0399068,0.0388741,0.0397974
2016-12-06,0.0397825,0.0398581,0.0395693,0.0396385
2016-12-07,0.0396418,0.0398379,0.0396156,0.0397766
2016-12-08,0.0398084,0.0400266,0.0391846,0.0392415
2016-12-09,0.0392281,0.039326,0.0389693,0.0390511
2016-12-12,0.0390163,0.0393946,0.0389523,0.0393465
2016-12-13,0.0393606,0.0394611,0.0392446,0.039329
